PRACTICE,SUB_CHAPTER,ITEMS,NIC,ACT COST,QUANTITY,ClusterNumber
A81001,601023,49,2172.52,2013.08,1652,3
A81002,601023,312,13582.5,12588.1,10240,3
A81004,601023,143,5758.45,5338.08,4008,1
A81005,601023,68,3065.44,2840.33,1448,3
A81006,601023,201,7508.8,6960.05,5638,2
A81007,601023,68,3199.32,2964.48,1909,2
A81009,601023,148,5086.52,4715.18,3516,2
A81011,601023,117,6262.03,5803.25,3893,2
A81012,601023,106,3141.52,2914.36,2180,2
A81013,601023,73,2758.58,2556.21,1706,2
A81014,601023,59,2203.4,2041.71,1708,3
A81015,601023,41,1977.89,1832.79,867,1
A81016,601023,184,6734.59,6243.51,4583,2
A81017,601023,240,8807.7,8163.27,6069,1
A81018,601023,134,5208.71,4827.95,2692,3
A81019,601023,95,4342.45,4024.41,2632,2
A81020,601023,109,4451.26,4125.23,2599,3
A81021,601023,294,9464.54,8777.07,6875,2
A81022,601023,105,3748.42,3473.76,2808,1
A81023,601023,65,2884.41,2674.19,2130,2
A81025,601023,41,1254.23,1162.27,1496,1
A81026,601023,196,8956.13,8299.07,4958,2
A81027,601023,94,4154.97,3851.01,2524,1
A81029,601023,104,3493.73,3242.28,1913,2
A81030,601023,124,6202.43,5747.91,4324,1
A81031,601023,108,6184.05,5731.48,3550,2
A81032,601023,119,3994.65,3702.33,3126,3
A81033,601023,57,2284.46,2118.18,1338,2
A81034,601023,233,9511.25,8814.02,6611,1
A81035,601023,93,4199.36,3892.54,2564,2
A81036,601023,139,5747.86,5326.95,3235,1
A81037,601023,105,3247.57,3010.99,2667,2
A81038,601023,71,2236.25,2074.54,1975,2
A81039,601023,95,3397.32,3148.27,2412,1
A81040,601023,88,4311.94,3995.7,2474,1
A81041,601023,99,4135.42,3832.77,3615,2
A81042,601023,177,6697.21,6207.79,3754,2
A81043,601023,122,4390.51,4070.94,2370,1
A81044,601023,174,6096.2,5653.22,3863,1
A81045,601023,91,3440.74,3189.91,1902,3
A81046,601023,146,5973.06,5535.57,4830,1
A81048,601023,88,2524.51,2341.69,1771,3
A81049,601023,164,4962.45,4603.14,3852,2
A81051,601023,64,3122.12,2894.06,2100,1
A81052,601023,107,3832.43,3552.05,2642,3
A81053,601023,85,3235.89,2999.47,1911,2
A81054,601023,108,4483.3,4155.59,2335,1
A81056,601023,39,1501.9,1391.86,1047,3
A81057,601023,81,4105.92,3804.36,1840,1
A81058,601023,61,2780.62,2577.29,1528,1
A81060,601023,97,3637.25,3371.7,3603,1
A81063,601023,94,3331.27,3089.06,2126,2
A81064,601023,90,3716.76,3445.14,2232,0
A81065,601023,106,3427.4,3179.25,2040,2
A81066,601023,65,2759.48,2556.22,1493,1
A81067,601023,97,4179.91,3873.79,2488,0
A81070,601023,54,2174.9,2016.27,1395,0
A81602,601023,46,1748.19,1619.9,1139,3
A81608,601023,93,3551.83,3293.27,2704,2
A81610,601023,83,3824.72,3544.51,1821,1
A81611,601023,85,3051.77,2831.11,1949,1
A81612,601023,32,1537.05,1424.75,896,1
A81618,601023,53,2418.47,2240.95,1673,3
A81621,601023,38,1470.97,1363.93,1086,0
A81622,601023,70,2352.31,2183.09,3120,2
A81629,601023,81,3031.01,2809.48,2111,2
A81631,601023,34,2029.26,1880.17,969,2
A81633,601023,1,36.59,33.91,28,0
A81634,601023,10,411.17,380.97,264,0
A82003,601023,38,1800.58,1669.24,1457,3
A82004,601023,16,657.36,609.04,374,3
A82005,601023,39,1516.52,1405.22,1033,3
A82006,601023,50,1086.83,1008.03,1399,3
A82007,601023,65,2513.56,2329.88,1857,2
A82008,601023,86,3550.21,3290.19,2530,3
A82009,601023,67,2076.89,1925.13,1837,2
A82010,601023,20,1155.69,1070.74,850,1
A82012,601023,138,4663.6,4321.58,3496,3
A82013,601023,114,3343.02,3097.2,3283,3
A82014,601023,42,1630.68,1510.54,595,3
A82015,601023,95,3661.77,3395.3,2928,2
A82016,601023,156,7807.62,7235.5,6436,1
A82018,601023,57,3338.18,3093.08,2702,1
A82019,601023,48,2120.25,1964.56,1560,1
A82020,601023,71,3904.05,3617.13,3266,1
A82021,601023,140,5449.35,5049.64,3361,3
A82022,601023,41,1474.16,1365.7,1055,3
A82023,601023,27,1065.64,987.14,417,3
A82024,601023,47,1912.62,1771.84,1114,3
A82025,601023,91,3234.83,2998.73,2256,1
A82026,601023,100,4272.52,3958.8,2252,3
A82027,601023,78,2914.21,2700.86,2166,3
A82028,601023,40,1582.26,1466.33,947,3
A82029,601023,10,146.46,135.68,175,3
A82030,601023,32,695.12,644.88,601,3
A82031,601023,39,1227.4,1136.93,933,3
A82032,601023,215,7192.08,6665.83,5518,3
A82033,601023,37,1904.5,1764.97,1325,3
A82034,601023,61,2125.98,1969.79,1521,3
A82035,601023,123,7266.12,6733.21,5021,3
A82036,601023,92,3302.81,3061.98,2573,3
A82037,601023,50,1162.02,1076.96,1402,3
A82038,601023,39,1410.27,1306.35,994,3
A82039,601023,28,1600.45,1482.92,1084,3
A82041,601023,79,2784.89,2580.86,1915,2
A82044,601023,254,10849.77,10053.52,6518,3
A82045,601023,35,983.89,912.19,1211,3
A82046,601023,33,1147.04,1063.3,996,1
A82047,601023,67,2734.02,2533.58,1651,3
A82048,601023,59,1414.67,1311.42,1516,2
A82049,601023,18,1038.06,961.84,437,1
A82050,601023,69,3031.25,2808.83,1637,3
A82053,601023,23,520.27,482.7,566,3
A82055,601023,87,3075.95,2851.57,2290,3
A82058,601023,39,802.37,743.9,1015,3
A82060,601023,47,1555.25,1441.5,1066,3
A82062,601023,40,2125.61,1969.48,1510,2
A82064,601023,110,4840.61,4485.43,2487,3
A82065,601023,25,1083.6,1004.05,628,3
A82068,601023,8,869.94,805.92,303,3
A82070,601023,38,1090.59,1010.68,1052,3
A82071,601023,38,1242.55,1151.42,1204,1
A82072,601023,76,2118.02,1963.41,2049,3
A82074,601023,27,695.43,645.39,519,3
A82075,601023,70,2677.64,2481.5,1780,2
A82077,601023,28,1084.38,1005.11,624,1
A82608,601023,36,719.73,666.8,596,3
A82613,601023,1,19.03,17.63,90,3
A82617,601023,21,669.78,620.39,433,3
A82621,601023,9,302.67,280.38,252,3
A82623,601023,23,1158.48,1073.34,384,3
A82629,601023,10,355.22,329.25,310,2
A82631,601023,16,642.49,595.2,594,3
A82646,601023,45,2464.22,2284.3,1034,3
A82647,601023,12,291.52,270.13,743,3
A82650,601023,22,803.47,744.25,624,3
A82651,601023,11,385.36,356.96,281,3
A82654,601023,82,3232.29,2996.2,2613,1
A83001,601023,127,4837.66,4487.47,3717,1
A83003,601023,133,6579.79,6102.13,3759,2
A83004,601023,103,2253.49,2094.84,1379,2
A83005,601023,218,6908.48,6415.17,4691,3
A83006,601023,106,4356.07,4040.18,3686,1
A83007,601023,186,4911.9,4559.7,3558,2
A83008,601023,105,2723.16,2528.62,1861,2
A83009,601023,61,2744.16,2545.23,1266,3
A83010,601023,223,7864.73,7297.59,5574,3
A83011,601023,89,4098.28,3799.99,3226,0
A83012,601023,294,10005.11,9277.74,6519,2
A83013,601023,185,5101.23,4737.15,4189,2
A83014,601023,73,3215.95,2982.46,2474,3
A83015,601023,195,6907.34,6405.53,4714,3
A83016,601023,278,7240.25,6722.66,4918,2
A83017,601023,144,5573.63,5170.85,3618,3
A83018,601023,324,9175.67,8522.11,7786,3
A83019,601023,166,4257.69,3954.95,4247,2
A83020,601023,173,7025.56,6513.67,4022,3
A83021,601023,229,7961.42,7380.74,4724,2
A83022,601023,257,7795.57,7232.64,5787,1
A83023,601023,228,7987.51,7407.85,4288,2
A83024,601023,98,3330.26,3090.95,1694,3
A83025,601023,266,8061.28,7477.31,5199,2
A83026,601023,134,5062.26,4697.12,2611,1
A83027,601023,90,2778.6,2578.28,2308,1
A83028,601023,82,2993.79,2776.33,1817,3
A83029,601023,73,2202.03,2044.29,1681,3
A83030,601023,108,3822.05,3543.74,2553,1
A83031,601023,170,4869.31,4519.44,4776,3
A83032,601023,24,1293.69,1198.5,516,3
A83033,601023,107,3651.41,3387.25,2383,3
A83034,601023,78,2500.57,2321.72,1498,1
A83035,601023,76,2873.49,2663.65,1808,3
A83036,601023,98,4489.1,4163.15,2680,3
A83037,601023,313,8624.62,8002.5,7261,3
A83038,601023,40,1175.25,1090.46,721,1
A83040,601023,179,6048.16,5610.97,5608,2
A83041,601023,188,3392.52,3155.29,2901,3
A83042,601023,108,3361.87,3118.59,2581,2
A83043,601023,56,1881.96,1744,1099,3
A83044,601023,104,3216.58,2985.14,2334,2
A83045,601023,349,11440.87,10618.65,9223,1
A83046,601023,123,4557.08,4224.36,2323,3
A83047,601023,288,9087.6,8438.13,6845,1
A83048,601023,95,2421.68,2246.18,2285,3
A83049,601023,220,6388.39,5928,4387,1
A83050,601023,80,3958.56,3669.12,2681,1
A83051,601023,152,4154.38,3859.22,2812,1
A83052,601023,150,2902.24,2698.86,2746,3
A83054,601023,202,8182.5,7583.31,5010,3
A83055,601023,22,962.23,892.17,501,3
A83057,601023,113,3512.43,3259.07,2530,2
A83060,601023,42,1860.32,1723.97,1064,3
A83061,601023,46,1625.84,1505.98,1474,3
A83066,601023,174,5223.45,4847.13,4517,2
A83070,601023,158,4036.45,3745.92,3259,3
A83071,601023,121,2490.11,2316.37,2130,1
A83072,601023,50,1976.48,1832.81,1053,3
A83073,601023,98,3779.47,3504.18,2391,3
A83074,601023,226,7504.85,6962.4,4878,2
A83075,601023,126,2076.94,1934.18,1706,3
A83076,601023,60,1380.53,1282.66,833,3
A83603,601023,51,1498.77,1390.4,1440,2
A83610,601023,36,1175.32,1090.43,731,2
A83616,601023,80,2256.39,2093.41,1820,2
A83617,601023,43,1193.09,1108.15,513,1
A83618,601023,55,1651.21,1529.92,1211,1
A83619,601023,36,780.75,725.86,527,2
A83622,601023,29,959.8,889.15,666,3
A83626,601023,33,948.08,878.27,952,3
A83627,601023,125,2509.21,2333.61,1746,2
A83630,601023,15,550.71,510.99,571,2
A83632,601023,53,2802,2596.63,1655,2
A83634,601023,92,2833.79,2630.23,1467,2
A83635,601023,56,1455.67,1351.77,1089,1
A83636,601023,55,1116.12,1037.06,1046,1
A83637,601023,31,760.55,706.26,614,2
A83641,601023,61,2136.05,1980.65,1460,2
A83644,601023,137,4282.96,3973.14,3180,2
A84002,601023,27,807.23,748.98,1092,3
A84003,601023,55,1231.35,1141.97,1373,1
A84005,601023,42,1074.52,995.81,1481,1
A84006,601023,145,3348.23,3108.1,2672,3
A84007,601023,83,2002.41,1856.92,2104,3
A84008,601023,38,1184.19,1097.35,999,3
A84009,601023,152,4900.11,4543.08,4029,1
A84011,601023,39,1221.54,1132.95,833,3
A84013,601023,37,1151.88,1067.27,1070,2
A84014,601023,63,1753.67,1625.66,2583,3
A84015,601023,34,502.3,467.47,519,2
A84016,601023,41,1680.43,1557.47,1155,1
A84018,601023,43,789.29,732.08,1057,3
A84020,601023,39,1545.96,1432.48,1010,3
A84022,601023,73,2942.45,2727.92,1923,3
A84024,601023,34,1469.86,1362.44,1745,3
A84025,601023,27,366.61,339.91,897,3
A84026,601023,69,2641.07,2450.12,1309,3
A84027,601023,51,967.25,898.7,1114,3
A84028,601023,92,1524.65,1415.49,2022,2
A84029,601023,46,401.91,374.19,915,3
A84030,601023,97,1801.28,1675.26,2476,3
A84031,601023,9,165.04,153.08,337,3
A84032,601023,26,438.38,406.54,587,3
A84033,601023,32,448.41,417.64,637,3
A84034,601023,42,1212.13,1123.78,1214,3
A84035,601023,21,990.72,917.94,408,3
A84036,601023,204,5657.4,5249.06,3966,3
A84037,601023,32,1173.28,1088.13,704,3
A84038,601023,38,1224.72,1135.83,1011,3
A84039,601023,34,1207.88,1119.63,705,3
A84040,601023,24,505.76,469.44,398,3
A84042,601023,16,599.29,555.14,345,3
A84043,601023,121,1304.54,1211.29,3223,1
A84044,601023,50,1191.8,1105.23,1287,3
A84045,601023,43,983.28,913.36,721,3
A84047,601023,5,113.12,104.83,196,3
A84604,601023,14,466.03,431.76,397,3
A84609,601023,25,347.31,321.71,543,3
A84614,601023,12,412.96,382.66,452,3
A84619,601023,10,420.33,389.49,263,1
A85001,601023,81,2962.59,2749.56,1872,1
A85002,601023,49,2008.02,1862.91,1067,3
A85003,601023,84,2121.78,1969.41,1918,3
A85004,601023,111,4300.05,3989.58,2417,2
A85005,601023,169,4424.14,4110.71,3692,2
A85006,601023,154,3586.39,3334.55,3168,1
A85007,601023,28,1156.64,1072.51,632,1
A85008,601023,187,5466.18,5076.05,3941,3
A85009,601023,74,1005.83,937.89,1221,2
A85010,601023,58,1993.25,1849.65,1905,1
A85011,601023,86,3826.98,3549.22,1194,2
A85012,601023,48,1689.12,1567.1,2031,2
A85013,601023,57,1408.66,1307.42,971,2
A85014,601023,56,2426.69,2249.83,951,3
A85016,601023,130,2711.18,2520.06,2001,2
A85017,601023,25,454.58,423.18,524,0
A85018,601023,62,2263.24,2098.92,2954,3
A85019,601023,84,2937.79,2726.68,1679,2
A85020,601023,44,2522.62,2338.32,1583,3
A85021,601023,16,469.25,435.85,178,0
A85023,601023,87,1707.56,1587.66,1276,2
A85024,601023,53,1734.44,1608.77,1037,3
A85026,601023,100,2068.84,1921.35,1765,1
A85609,601023,44,1053.61,978.07,1079,3
A85611,601023,68,2056.45,1909.12,1289,1
A85614,601023,63,962.23,895.25,1095,0
A85616,601023,72,3057.4,2834.49,1790,1
A85617,601023,41,1732.59,1606.2,1250,1
A85620,601023,38,1235.62,1146.01,946,1
A86003,601023,179,4980.6,4625.97,3141,0
A86004,601023,88,3807.25,3528.13,3002,2
A86005,601023,54,1704.53,1581.29,1310,1
A86006,601023,19,637.36,591.2,491,3
A86007,601023,13,429.41,398.54,596,0
A86008,601023,72,4088.23,3788.59,2149,1
A86010,601023,40,1390.8,1291.03,645,1
A86011,601023,172,4819.69,4474.8,2744,2
A86012,601023,84,2276.15,2112.42,1729,2
A86013,601023,110,3077.7,2857.42,2249,2
A86015,601023,26,1279.4,1186.81,778,1
A86016,601023,15,565.57,524.78,229,1
A86017,601023,117,3667.75,3404.64,2320,2
A86018,601023,31,1137.14,1054.73,1062,1
A86020,601023,11,362.61,336.02,376,1
A86021,601023,135,2885.56,2680.32,2495,2
A86022,601023,67,2667.46,2473.76,1785,3
A86023,601023,89,3457.43,3207.66,1849,2
A86024,601023,82,1304.22,1214.39,1587,0
A86025,601023,183,4972.72,4616.94,3790,2
A86026,601023,86,2661.89,2469.42,1649,3
A86027,601023,4,199.31,184.67,320,0
A86028,601023,40,953.14,886.08,833,1
A86029,601023,231,6570.09,6103.15,3864,2
A86030,601023,178,4148.63,3854.03,3135,2
A86031,601023,84,2768.55,2568.41,2314,0
A86033,601023,27,511.93,475.93,521,1
A86035,601023,27,939.98,871.83,790,1
A86036,601023,56,1344.18,1248.27,1134,1
A86037,601023,93,2104.92,1954.99,2139,2
A86038,601023,141,4445.47,4124.59,2654,3
A86040,601023,76,1509.47,1403.36,1227,2
A86041,601023,44,1731.28,1606.1,839,1
A86601,601023,56,1842.09,1710.12,1244,1
A87002,601023,19,857.51,795.04,515,3
A87003,601023,83,2379.55,2207.67,2562,3
A87004,601023,63,1793.82,1664.6,1844,1
A87005,601023,37,1401.78,1301.24,882,3
A87006,601023,41,1062.96,987.75,787,3
A87007,601023,49,1523.07,1412.63,1534,3
A87008,601023,26,862.38,800.03,713,1
A87009,601023,43,881.94,819.57,809,1
A87011,601023,19,998.84,925.47,557,1
A87012,601023,71,2012.8,1868.22,2278,3
A87013,601023,46,1333.2,1236.8,903,2
A87014,601023,32,1088.64,1010.09,609,1
A87015,601023,26,699.63,649.09,453,3
A87016,601023,110,3619.43,3357.91,2373,1
A87017,601023,37,1174.52,1090.12,452,3
A87019,601023,39,1725.34,1600.85,843,3
A87020,601023,37,1315.78,1221.35,883,1
A87022,601023,42,1609.17,1492.67,1052,1
A87023,601023,43,876,814.87,825,1
A87027,601023,55,1268.81,1177.29,1927,2
A87029,601023,22,456.2,423.54,479,2
A87030,601023,28,527.46,490.84,389,2
A87600,601023,15,674.03,624.73,364,1
A87612,601023,65,1758.89,1632.79,1033,1
A87615,601023,10,546.68,506.6,289,1
A88001,601023,58,1330.79,1235.9,1193,3
A88002,601023,237,7477.84,6941.02,5615,1
A88003,601023,150,5622.47,5216.8,3341,3
A88004,601023,92,4248.99,3938.19,3067,2
A88005,601023,94,2435.61,2260.8,1806,2
A88006,601023,106,3818.21,3542.76,2629,2
A88007,601023,95,4543.97,4214.09,2934,1
A88008,601023,134,3662.75,3402.33,2580,2
A88009,601023,75,2699.77,2501.65,2258,1
A88010,601023,118,2971.41,2760.22,1999,3
A88012,601023,92,1886.41,1753.2,1696,1
A88013,601023,202,6257.15,5808.63,4705,1
A88014,601023,70,2203.99,2045.08,1459,2
A88015,601023,101,2836.05,2632.32,2258,2
A88016,601023,117,3700.32,3435.06,3151,1
A88022,601023,88,2641.13,2450.3,1875,1
A88023,601023,80,3030.3,2811.11,1655,3
A88025,601023,97,3620.07,3354.57,2861,2
A88601,601023,32,1361.51,1262.54,1186,3
A88603,601023,6,247.57,229.39,118,2
A88608,601023,61,2257.66,2092.18,1790,3
A88613,601023,54,1988.79,1843.73,1639,3
A89001,601023,252,6483.89,6018.82,4608,2
A89002,601023,63,1394.39,1295.77,1369,2
A89004,601023,263,4907.54,4567.85,5584,3
A89005,601023,89,3408.01,3161.59,2641,3
A89006,601023,122,3637.29,3377.28,2710,2
A89007,601023,167,7164.22,6645.97,4748,1
A89008,601023,118,3878.72,3598.62,2403,2
A89009,601023,133,3473.02,3224.77,2622,1
A89010,601023,95,3549.71,3294.22,2363,3
A89011,601023,89,2764.71,2566.62,2180,1
A89012,601023,219,5967.63,5541.62,3623,1
A89013,601023,72,2043.07,1898.15,1436,3
A89014,601023,1,33.26,30.82,28,1
A89015,601023,103,4644.78,4308.5,3311,3
A89016,601023,116,2420.18,2251.04,2232,1
A89017,601023,120,4052.81,3761.56,3415,2
A89018,601023,72,2313.62,2146.89,1737,2
A89019,601023,91,1703.32,1583.53,1716,2
A89020,601023,167,4679.51,4346.11,3832,1
A89021,601023,177,4898.46,4550.58,3787,1
A89022,601023,100,3022.83,2805.07,2536,3
A89023,601023,49,2089.36,1937.9,1304,3
A89024,601023,48,1114.51,1035.89,749,3
A89025,601023,235,5816.04,5404.91,3709,0
A89026,601023,49,1464.62,1359.46,1064,3
A89027,601023,78,3061.59,2839.87,1926,1
A89028,601023,108,3011.67,2795.37,2057,1
A89030,601023,116,2199.22,2047.65,1761,1
A89031,601023,83,3377.98,3133.39,2452,2
A89032,601023,120,3188.13,2961.78,2311,1
A89034,601023,36,805.29,748.28,777,0
A89035,601023,136,3716.18,3450.04,2421,1
A89036,601023,60,1212.13,1127.79,1000,2
A89040,601023,35,1266.52,1174.18,748,3
A89041,601023,99,2235.67,2078.8,1753,2
A89603,601023,34,1312.74,1217.18,590,2
A89604,601023,61,2337.76,2168.68,925,2
A89612,601023,12,518.87,481.29,289,0
A89614,601023,83,2196.59,2039.81,1416,2
A89616,601023,35,832.16,772.75,613,1
A89617,601023,95,2033.04,1889.75,2134,1
A89620,601023,28,1231.53,1141.6,686,3
A89623,601023,47,2125.11,1970.55,1705,1
A89624,601023,38,894.89,831.49,657,2
B81002,601023,70,1747.83,1620.87,1614,2
B81003,601023,266,7067.75,6563.44,4090,3
B81004,601023,358,13211.53,12242.01,13094,3
B81005,601023,326,13015.4,12062.18,6982,3
B81006,601023,191,9461.04,8767.79,6482,3
B81007,601023,200,6329.43,5864.29,5132,3
B81008,601023,638,20814.66,19305.22,13520,2
B81009,601023,144,4758.17,4410.98,4812,3
B81010,601023,239,6868.06,6369.81,5666,3
B81011,601023,299,8781.37,8143.69,6687,2
B81012,601023,65,2291.17,2125.08,1404,2
B81013,601023,153,7126.3,6605.33,4617,1
B81014,601023,138,6160.61,5709.04,3594,3
B81015,601023,287,9722.85,9016.07,6677,2
B81016,601023,140,7353,6816.4,3534,2
B81017,601023,147,4642.62,4305.08,4135,2
B81018,601023,248,6495.86,6030.01,4582,2
B81020,601023,126,3804.91,3527.91,2677,2
B81021,601023,58,2664.99,2469.64,1818,3
B81022,601023,264,10525.06,9757.39,5805,3
B81023,601023,195,10321.63,9565.68,6668,3
B81024,601023,68,2940.44,2725.72,2608,3
B81025,601023,350,13843.14,12827.04,9803,3
B81026,601023,393,17749.6,16448.27,8949,2
B81027,601023,238,7976.81,7397.83,5843,2
B81029,601023,164,6530.69,6050.17,3770,3
B81030,601023,136,7990.67,7403.75,3941,3
B81031,601023,209,8022.36,7434.38,5562,1
B81032,601023,116,2359.16,2192.37,1882,2
B81034,601023,225,6649.73,6161.81,5494,3
B81035,601023,71,2663.33,2468.86,1986,1
B81036,601023,211,8732.21,8090.5,5502,3
B81037,601023,284,11313.12,10481.47,7004,3
B81038,601023,185,6948.41,6442.1,4514,2
B81039,601023,376,14966.61,13868.28,8196,3
B81040,601023,451,14430.62,13382.8,10017,2
B81041,601023,101,3449.16,3195.61,2890,3
B81042,601023,125,4096.77,3798.61,2450,3
B81043,601023,219,8399.37,7782.13,5621,3
B81045,601023,217,9038.82,8375.6,5514,3
B81046,601023,207,7210.14,6685.79,4163,2
B81047,601023,71,2683.52,2487.71,2173,2
B81048,601023,251,7519.44,6975.83,6019,0
B81049,601023,191,8606.46,7978.13,7508,2
B81050,601023,223,7351.25,6811.63,5588,3
B81051,601023,83,3656.39,3388.9,2479,3
B81052,601023,81,3745.14,3472.16,2689,0
B81053,601023,307,10212.3,9471.63,6153,2
B81054,601023,193,6879.53,6380.7,5238,2
B81055,601023,89,2884.18,2675.04,1654,3
B81056,601023,267,8617.49,7989.37,6928,1
B81058,601023,212,5077.94,4711.22,4579,2
B81060,601023,206,7238.85,6709.38,6108,3
B81061,601023,464,13919.47,12900.09,11558,1
B81062,601023,244,6749.68,6253.62,6148,3
B81063,601023,130,4200.42,3891.58,2845,3
B81064,601023,229,8504.08,7880.14,6402,3
B81065,601023,197,7176.21,6648.84,5184,3
B81066,601023,61,2014.38,1867.88,1444,2
B81068,601023,262,12788.77,11851.06,5700,1
B81069,601023,209,9980.31,9249.56,5770,3
B81070,601023,173,6949.94,6440.53,4397,3
B81074,601023,102,3414.06,3165.8,2095,2
B81075,601023,29,1244.25,1152.88,1122,3
B81077,601023,106,4595.95,4261.24,3223,1
B81080,601023,91,2345.24,2175.17,2220,2
B81082,601023,55,3315.37,3072.05,2456,1
B81085,601023,56,2429.27,2251.13,1481,3
B81087,601023,219,7318.91,6787.68,4137,2
B81088,601023,171,6948.94,6439.35,4315,3
B81089,601023,135,3223.8,2988.61,3374,2
B81090,601023,123,4962.31,4599.38,2917,2
B81092,601023,111,4696.82,4352.72,2750,3
B81095,601023,36,1081.92,1003,847,3
B81097,601023,39,1695.86,1571.95,1232,3
B81099,601023,159,6011.35,5569.61,4067,3
B81100,601023,47,1904.1,1765.43,1244,3
B81101,601023,213,9516.59,8818.93,6563,1
B81104,601023,37,1349.95,1251.1,1079,0
B81108,601023,49,2439.12,2261.73,1340,1
B81109,601023,423,12616.31,11699.9,8212,3
B81112,601023,129,4210.7,3904.33,3184,2
B81113,601023,188,7101.55,6580.66,4998,2
B81118,601023,166,6261.96,5804.14,4180,2
B81119,601023,95,2522.12,2339.91,2516,2
B81121,601023,79,3652.24,3385.69,2137,1
B81602,601023,27,878.36,814.36,706,3
B81603,601023,39,1795.32,1663.56,783,2
B81606,601023,73,3136.79,2907.75,1517,2
B81616,601023,77,2782.54,2580.08,1732,2
B81617,601023,249,10432.73,9669.17,5948,2
B81619,601023,48,1389.94,1288.55,1334,3
B81620,601023,40,1043.95,969.08,948,2
B81628,601023,119,3673.11,3402.33,2092,3
B81631,601023,211,7733.28,7167.3,7322,2
B81635,601023,87,3495.41,3240.53,2503,3
B81642,601023,78,3185.35,2952.3,1937,3
B81645,601023,75,2605.46,2414.82,1899,2
B81647,601023,101,4383.24,4061.76,2136,1
B81648,601023,74,1508.45,1397.33,900,1
B81653,601023,52,2209.64,2048.23,1772,3
B81655,601023,12,787.59,729.67,348,2
B81656,601023,123,4664.71,4324.25,3158,2
B81658,601023,49,1750.93,1622.46,1604,1
B81663,601023,24,1752.39,1623.61,563,1
B81664,601023,43,1787.38,1657.14,1117,2
B81665,601023,30,1382.02,1280.71,921,1
B81666,601023,15,1008.23,934.19,898,3
B81675,601023,247,6541.61,6070.88,5109,2
B81677,601023,42,1488.14,1379.32,1128,2
B81682,601023,97,4272.62,3959.34,2558,2
B81688,601023,74,2326.16,2157.6,1553,2
B81692,601023,52,1814.91,1683.16,1477,0
B81693,601023,30,1631.47,1512.06,457,0
B81697,601023,44,2046.45,1896.13,1200,2
B82001,601023,124,7043.02,6526.86,4870,3
B82002,601023,65,2725.25,2524.91,1529,3
B82004,601023,181,7074.79,6554.18,4217,3
B82005,601023,481,22478.3,20835.38,12864,1
B82007,601023,126,5824.95,5396.84,3261,3
B82008,601023,167,6759.67,6263.35,4178,3
B82010,601023,125,6041.95,5598.22,2966,3
B82011,601023,72,2595.98,2405.16,1695,3
B82012,601023,150,4544.34,4210.64,3353,1
B82013,601023,177,6895.36,6389.87,4468,1
B82014,601023,107,5192.69,4811.52,3586,1
B82016,601023,77,4485.61,4156.13,3203,1
B82017,601023,175,6279.69,5819.68,5891,3
B82018,601023,62,2661.46,2465.35,1761,3
B82019,601023,60,2087.89,1934.07,1411,1
B82020,601023,190,5916.47,5486.8,4534,3
B82021,601023,61,4393.34,4071.07,2414,1
B82022,601023,62,1642.97,1522.67,1667,3
B82023,601023,78,2557.4,2371.25,1717,1
B82024,601023,145,6496.44,6020.12,4200,2
B82025,601023,332,11445.59,10611.32,7395,1
B82026,601023,384,14511.48,13448.59,9626,3
B82027,601023,136,7320.93,6783.17,3745,1
B82028,601023,141,8015.67,7427.48,4171,3
B82029,601023,72,2333.08,2161.07,1531,3
B82030,601023,68,2660.91,2465.23,1714,3
B82031,601023,71,3219.68,2983.06,1615,1
B82032,601023,160,7236.65,6704.48,3698,3
B82033,601023,169,6414.43,5944.29,4461,3
B82034,601023,151,7028.36,6511.92,4227,3
B82035,601023,70,3040.94,2816.8,1641,3
B82036,601023,151,5792.5,5367.6,3691,3
B82037,601023,194,7176.26,6651.68,4907,3
B82038,601023,52,2991.02,2771.27,1566,1
B82041,601023,145,5059.17,4688.83,3288,3
B82042,601023,171,6506.23,6028.4,4372,3
B82044,601023,59,3350.08,3104.46,2256,3
B82045,601023,95,3042.35,2820.31,2047,3
B82046,601023,68,2126.41,1970.39,1492,3
B82047,601023,45,2897.7,2684.74,1647,0
B82049,601023,91,3554.13,3293.08,2403,3
B82050,601023,366,15516.44,14376.02,8514,3
B82053,601023,97,5487.47,5085.37,2108,1
B82054,601023,102,3274.23,3035.34,2518,3
B82057,601023,147,4124.03,3820.08,3630,1
B82059,601023,97,4706.2,4360.81,2905,3
B82060,601023,184,6942.09,6433.19,5322,3
B82061,601023,62,1602.18,1485.64,1525,3
B82062,601023,47,1777.59,1646.75,2064,3
B82063,601023,116,3607.98,3344.29,2817,3
B82064,601023,35,1620.38,1501,806,1
B82066,601023,151,5828.63,5401.32,4069,3
B82067,601023,113,6331.18,5866.26,3283,1
B82068,601023,97,3011.58,2793.75,1914,3
B82069,601023,124,3913.61,3626.35,3206,3
B82071,601023,80,3150.3,2921.44,2141,3
B82072,601023,125,4077.5,3778.15,3420,3
B82073,601023,162,4881.63,4526.46,2906,1
B82074,601023,143,6672.67,6182.33,5308,1
B82075,601023,284,10755.74,9966.31,7386,3
B82077,601023,96,3690.77,3419.87,2785,3
B82078,601023,73,3173.31,2939.79,1432,3
B82079,601023,34,1093.69,1013.24,853,3
B82080,601023,177,6791.83,6292.95,4205,3
B82081,601023,76,2385.67,2209.86,1729,1
